utterance_ID,text,emotion,speaker
10604,"Wow ! Oh my God , well if they have ripped off our table ours must be much more than one and fifty dollars !",surprise,Phoebe
10605,Well this does not even smell like opium .,anger,Phoebe
10606,"Of course not , it smells like wine , which you spilled ! And thanks for wrecking my sheet by the way .",anger,Ross
10607,"So honey this uh , this threesome thing umm , I mean how ... how are you gonna start to find",neutral,Ross
10608,"Ooh , actually I have been making a list of all the women I know who might be into doing this !",joy,Carol
10609,"Oh . Wow ! Huh . Boy ! Well , someone been doing their homework .",surprise,Ross
10610,"Yeah . Ooh , and I know Gail Rosten is in there twice , but she is so ...",neutral,Carol
10611,"Oh , I know . You know , just ... just talking about it is getting me kinda",joy,Ross
10612,"Oh , me too .",joy,Carol
10613,"Oh , did I not mention ? Carl is a guy I hired to be my identical twin for a medical research project .",neutral,Joey
10614,"You know sometimes the good ideas are just right in front of you , are not they ?",joy,Chandler
10615,"Okay , I know it sounds crazy , but I think it might work . You know ? The only problem is , Carl acting is ...",neutral,Joey
10616,The only problem ?,surprise,Monica
10617,"Yeah , he is the reason I did not get that big Minute Maid commercial a couple of years ago remember ?",disgust,Joey
10618,"Hey , uh can I get a little piece of that cake ?",neutral,Carl
10619,Pizza ! ! We like Pizza ! ! Get out ! ! !,anger,Joey
10620,Oh my good God .,surprise,Chandler
10621,"Hey ! Continuing the countdown of your favorite meals . Tonight , No . 3 , macaroni and cheese with cut up hot dogs .",joy,Monica
10622,"Look , you have done enough ! Okay ? You have to stop this now .",joy,Chandler
10623,"I will ! But not tonight . For dinner music , I thought we could listen to that tape you made me .",joy,Monica
10624,"Oh , the mixed tape .",neutral,Chandler
10625,""" The Way You Look Tonight "" is on here . Dance with me .",joy,Monica
10626,You are just the sweetest .,joy,Monica
10627,Hey Chandler ! You know that girl you went to college with who ... who became a movie director ?,neutral,Joey
10628,"Oh yeah , Dana Keystone . She was in my Movement class .",neutral,Chandler
10629,What a Movement class ?,neutral,Phoebe
10630,It is Chandler way of pretending he did not take mime .,neutral,Monica
10631,"Oh well listen , anyway , she is directing the new Al Pacino movie . You gotta get me an audition !",neutral,Joey
10632,"Oh , I do not know man . I have not talked to her in like ten years .",sadness,Chandler
10633,Hey !,joy,Rachel
10634,Hi ! Hey !,joy,All
10635,Do you guys know any cute guys ?,neutral,Rachel
10636,"Well , of course I do ! My good friend Joey over here .",joy,Chandler
10637,"Oh , I am sorry . Thank you Chandler .",joy,Joey
10638,"Anyway , there is this big charity ball this weekend and Ralph Lauren bought a table , so I kinda have to go",neutral,Rachel
10639,What the charity ?,neutral,Monica
10640,"I do not know , something either trees or disease ... Ralph mumbles a lot .",neutral,Rachel
10641,Does Ralph mumble when you are not paying attention ?,neutral,Monica
10642,Yeah ! It is weird . But the thing is need to find a date .,surprise,Rachel
10643,"Well , what kind of guy are you looking for ?",neutral,Phoebe
10644,You wanted to see me Professor Geller ?,joy,Elizabeth
10645,"Yes . Yes ! Please , come in .",neutral,Ross
10646,Oo ... oo !,joy,Ross
10647,"We have got 3 minutes till the reactor blows , we are never gonna make it !",fear,Joey
10648,You have got to get out of here ! Save yourself !,fear,Phoebe
10649,No ! I will not leave you !,fear,Joey
10650,"Do not worry about me , I am a robot ! I am just a machine ! !",anger,Phoebe
10651,No you are not ! Not to me !,anger,Joey
10652,Oh my God .,surprise,Phoebe
10653,What ?,neutral,Joey
10654,I am extremely talented !,joy,Phoebe
10655,"Yeah , you are great ! Okay , let take it from",joy,Joey
10656,"No , I mean I was really acting my ass off .",joy,Phoebe
10657,"Yeah , I thought I was pretty good too .",joy,Joey
10658,"Oh yeah , you are solid . Yeah , you are just no me .",neutral,Phoebe
10659,You know what ? I think that is enough for now . Yeah . I do not want to be over rehearsed .,neutral,Joey
10660,Fine !,anger,Phoebe
10661,I will do it without you !,anger,Phoebe
10662,I do not need you or anybody else !,anger,Phoebe
10663,I am gonna make it on my own !,anger,Phoebe
10664,You will see ! ! You will all see ! !,anger,Phoebe
10665,I do not know if I am good enough .,neutral,Joey
10666,I am .,neutral,Phoebe
10667,"Joey , what are you talking about ? You are a terrific actor .",surprise,Rachel
10668,You really think so ?,surprise,Joey
10669,"Ugh , how can you even ask that question ? !",surprise,Rachel
10670,Hey !,neutral,Ross
10671,What are you guys doing later ?,neutral,Ross
10672,"Oh , Rachel and I have appointments to get our hair cut .",neutral,Phoebe
10673,We do ?,surprise,Rachel
10674,I want to see what he wants first .,neutral,Phoebe
10675,I just found out that Elizabeth dad wants to meet me .,sadness,Ross
10676,"Wait a minute , hold the phone ! You are not Elizabeth dad ? !",surprise,Chandler
10677,"Come on guys , I ... I really want this guy to like me .",fear,Ross
10678,It ... it would really help me out if you guys were here to make me look good .,sadness,Ross
10679,Of course we will help ! Yeah ! We will be here !,surprise,All
10680,Thanks !,joy,Ross
10681,We know how tough those parent/teacher conferences can be .,neutral,Monica
10682,Pretty great ! Except I did get a little attitude from the robot .,joy,Joey
10683,"Damn those robots , they are supposed to be our faithful servants !",anger,Chandler
10684,"Anyway , it was not the robot , it was the guy who controls him .",neutral,Joey
10685,"Yeah , he does not like me .",anger,Joey
10686,He had C . H . E . E . S . E .,neutral,Joey
10687,knock over the sandwich right when I was reaching for one !,anger,Joey
10688,Ohh !,surprise,Joey
10689,"Well , why do not you just get him fired ?",neutral,Phoebe
10690,"I may have to , I hate to do it , but I am the star !",anger,Joey
10691,You know ?,neutral,Joey
10692,There is a limit to how many sandwiches I can eat off the floor .,neutral,Joey
10693,Excuse me .,neutral,Joey
10694,Joey Tribbiani .,neutral,Joey
10695,"Joe ! I am glad I found you , I got an audition for you !",joy,Estelle
10696,Wow !,surprise,Joey
10697,The thing is it is kinda on the Q . T .,neutral,Estelle
10698,The actor who has the part does not know he might be fired .,neutral,Estelle
10699,"It is the lead in a series , Mac and C . H . E . E . S . E .",neutral,Estelle
10700,I am the lead in Mac and C . H . E . E . S . E . ! !,anger,Joey
10701,Phoebe !,neutral,Monica
10702,Yeah ?,neutral,Phoebe
10703,Have you seen Chandler ? !,fear,Monica
10704,No ! Why ?,neutral,Phoebe
10705,The woman from the museum called and said that there was a cancellation and that we could move up our wedding and Chandler heard !,fear,Monica
10706,I know !,fear,Monica
10707,How bad is this ?,fear,Monica
10708,"Well for the regular guy , it is bad , but Chandler , Oh dear God !",fear,Phoebe
10709,I know ! I know ! And he totally freaked out and I can not find him anywhere !,fear,Monica
10710,What are you gonna do ?,surprise,Phoebe
10711,"Well , I am never gonna listen to you again , that is for sure !",anger,Monica
10712,""" You know , harm can it do if you go and put your name down ? """,disgust,Monica
10713,Rachel said that !,anger,Phoebe
10714,Well Rachel not here !,anger,Monica
10715,"Oh ! Here it is ! Ooh , Joey ! Why did you sign it , "" Son of a bitch ? """,surprise,Phoebe
10716,I did not do that ! Who would have done that ? !,surprise,Joey
10717,Son of a bitch !,anger,The Dry Cleaner
10718,"Okay , maybe ask this guy .",neutral,Phoebe
10719,"Hey Monica , there is a customer who wants to complement the chef , should I let him in ?",neutral,Waitress
10720,"Sure , I love this part !",joy,Monica
10721,Come on in .,neutral,Waitress
10722,"Well , I went over to Kyle last night to pick up a few things and we got to reminiscing",neutral,Whitney
10723,we talked through most of the night and we realized that the reason we were so angry at each other was because there are still feelings there . So,sadness,Kyle
10724,Oh just say it Kyle !,surprise,Ross
10725,We are gonna give it another try .,neutral,Kyle
10726,What about her whining and her constant need for attention ? !,anger,Phoebe
10727,I am gonna work on that .,neutral,Whitney
10728,"Oh right , because you are so capable of change .",disgust,Phoebe
10729,"You know , he hums when he pees !",anger,Ross
10730,I do know .,neutral,Whitney
10731,"It makes him miss the bowl , but whatever .",disgust,Ross
10732,We are so sorry .,sadness,Whitney
10733,"That is all right , we ... we do not need you . In fact , hey I am over it already .",anger,Ross
10734,"Yeah , and you know what ? I do not give a tiny rat ass .",anger,Phoebe
10735,"Yeah , we are gonna go .",neutral,Kyle
10736,"I am sorry . Ugh , Pheebs , you were , you were right about her .",sadness,Ross
10737,"Oh . You know , he hums while he does other stuff to .",neutral,Phoebe
10738,"Yeah , we are better off without them .",neutral,Ross
10739,"And you know , even if they break up again , you would better not let him in your sad men club !",anger,Phoebe
10740,Divorced men club .,neutral,Ross
10741,Yes ? Yes ? ! How can I help you ?,surprise,Ross
10742,"Yeah , we were ... we were just looking around .",neutral,Guy
10743,"Oh ... oh , you are ... you are fellow scholars .",surprise,Ross
10744,"What exactly were you looking for , hmm ?",neutral,Ross
10745,"Perhaps , perhaps Dr . Chester Stock musings on the Smiledon Californicus ?",neutral,Ross
10746,Uhh ...,neutral,Guy
10747,"Ah ... Ah ... Get out of here ! Uh , meeting someone ? Or ... or are you just here to brush up on Marion views on evolution ?",anger,Ross
10748,"Uh , actually I find Marion views far too progressionist .",neutral,Woman
10749,I find Marion views far too progressionist .,neutral,Ross
10750,"I am sorry , who are you ?",surprise,Woman
10751,"I am a professor here uh , Ross ... Geller .",neutral,Ross
10752,"Ross Geller , why do I know that name ? It is uh ... Wait ! Did you write this ?",surprise,Woman
10753,Yes ! You are the person who checked out my book ? !,surprise,Ross
10754,"You know , you look nothing like I would have thought . You are ... you are so young .",surprise,Woman
10755,"Well I uh , I skipped forth grade .",neutral,Ross
10756,"Oh , hi ! How are you doing ?",joy,Rachel
10757,I am okay . I gotta go down to the police station and look at mug shots .,sadness,Tag
10758,"Thanks for having me over , you guys .",neutral,Tag
10759,Tag ?,neutral,Ross
10760,Y ... You are going ?,surprise,Ross
10761,"Uh we did not , uh we did not get the chance to talk .",neutral,Ross
10762,"Uh , so , where did you say you are from again ?",neutral,Ross
10763,Colorado .,neutral,Tag
10764,"Ah , what good are you .",neutral,Ross
10765,"Look , um , I think we should talk about what happened on the terrace .",neutral,Rachel
10766,Okay .,neutral,Tag
10767,"Ah , I ... I never should have said what I said .",sadness,Rachel
10768,It ... you know what ?,neutral,Rachel
10769,It just does not matter how I feel .,sadness,Rachel
10770,"I mean we work together , so nothing could really ever happen between us , and what I would love is just to go to work on Monday , and ... and never talk about this again , okay ? Big day Monday lots to do . So , we are okay ?",sadness,Rachel
10771,"Um , I am not .",sadness,Tag
10772,"Oh , god , I knew it , that I freaked you out .",sadness,Rachel
10773,"No , you did not . The only thing that freaked me out was you saying that nothing could ever happen between us .",sadness,Tag
10774,Really ?,surprise,Rachel
10775,"Yeah , so , please do not fire me for doing this .",sadness,Tag
10776,I am so psyched I kept this chair for myself !,joy,Rachel
10777,"Yeah , me too .",neutral,Joey
10778,"Yeah ? Wow ! You know , that this thing has speakers in the headrest !",surprise,Rachel
10779,No . Really ?,surprise,Joey
10780,Yeah ! You can hook it up to your TV and you get radio !,joy,Rachel
10781,My chair heals itself .,neutral,Joey
10782,Hey ! What did you decide to do about the movie ?,neutral,Monica
10783,I do not know !,sadness,Joey
10784,It is not like it is porn !,neutral,Joey
10785,"This is a serious , legitimate movie .",neutral,Joey
10786,And the nudity is really important to the story .,neutral,Joey
10787,That is what you say about porn .,neutral,Monica
10788,You are right . Maybe I should not even go on the call back .,sadness,Joey
10789,"No ! No you should ! A lot of major actors do nude scenes ! I mean , the chance to star in a movie ? Come on !",surprise,Monica
10790,Well that is true .,neutral,Joey
10791,And I am only naked in one scene .,neutral,Joey
10792,Plus it sounds really great .,neutral,Joey
10793,My character catholic and he falls in love with this Jewish girl .,neutral,Joey
10794,Who run away together and they get caught in this big rainstorm .,neutral,Joey
10795,So we go into this barn and undress each other and hold each other .,neutral,Joey
10796,It is really sweet and ... and tender .,joy,Joey
10797,God . I forgot how much I love driving . I have got to get my license renewed .,joy,Rachel
